0.824991	0.37491	1.40692
4.34673	2.11805	1.70738
0.0438121	4.11553	2.27914
1.47903	1.20087	0.467351
0.92158	6.23158	0.575804
4.28803	3.98142	0.764259
1.87773	1.47399	2.88565
6.18721	1.41241	3.97249
1.94689	0.218493	0.778154
3.21412	4.25734	4.11822
6.24424	3.61296	3.29929
0.48387	5.17907	2.81609
0.896284	5.3577	3.87848
2.61168	2.25142	0.833351
4.58203	5.3667	3.60241
3.68459	2.09576	3.97513
6.67795	3.40581	4.29506
6.62712	5.45698	3.7357
5.02992	4.49307	0.176409
3.17197	3.08296	2.77609
2.62503	4.04223	2.72967
6.02638	4.95217	4.77119
4.0139	4.49467	3.36456
4.87871	3.92358	3.05025
5.69631	4.07625	2.20148
5.05279	6.37203	3.3471
0.615685	1.27004	2.3589
6.03208	2.47407	3.29944
5.45557	6.54098	0.67379
4.69928	1.19329	2.36369
2.70111	1.46158	2.21886
2.20057	5.25565	5.63843
2.34222	0.626131	3.76289
4.64919	5.97903	2.47359
4.05098	1.66368	0.135631
0.588596	4.06777	3.09557
0.626256	1.07548	4.81099
6.50754	1.54115	5.18929
3.38005	0.229466	6.0419
2.11106	2.62876	4.60799
1.60743	6.56422	3.45841
5.55162	4.81593	3.72141
4.95228	5.14126	4.76295
6.25488	4.64309	3.00012
4.02172	2.57531	0.801908
3.72697	0.373063	3.90194
1.7245	1.92371	5.31436
5.67228	5.90031	5.25458
6.58975	6.10915	4.68076
3.87639	5.08252	4.3897
5.92267	0.24519	3.9788
2.9521	0.299492	4.65722
2.03059	6.39911	4.57964
1.45548	5.77698	2.87386
5.61679	3.11576	2.59432
2.65874	1.44918	4.74652
3.74577	4.00335	2.45236
4.69106	4.99751	0.931877
2.45871	1.19725	1.08067
5.5375	1.05823	4.72409
1.25193	4.61787	5.75277
4.90414	0.482925	4.02401
1.44656	5.97757	5.6835
0.349446	1.46969	1.18502
6.69977	3.0786	2.5697
5.28549	1.34212	3.34422
5.34454	2.04814	4.21116
5.20769	2.12498	2.47472
1.30175	0.345838	4.35559
1.18153	0.87974	6.24276
5.52611	5.97038	4.19732
5.60651	3.8727	4.1071
3.26849	6.59549	2.74432
1.42462	3.98787	1.77962
6.50464	2.53842	5.64988
5.15054	4.14192	5.04263
3.57286	1.92169	2.50308
1.89936	4.00967	0.809531
6.42405	2.13031	2.10527
4.1255	3.33569	5.2362
5.02555	1.86145	6.36316
3.70582	2.32338	4.96243
0.51732	3.55803	5.71713
1.21025	6.01173	1.70628
6.5977	4.42035	3.97822
0.530503	4.58656	4.95309
3.49502	6.06131	4.6246
2.7689	6.03511	5.44801
4.66387	1.61142	5.44581
6.251	3.82447	5.21769
6.32266	3.6412	6.20065
1.0565	6.01377	4.61316
1.58425	5.10007	4.8487
2.6539	3.58492	5.01998
0.193008	0.832053	5.90572
2.51511	1.26949	5.76209
4.89367	3.78429	6.03681
5.3751	0.852737	5.80159
4.99182	5.57638	6.43929
5.46628	6.55504	6.07918
5.13688	3.10462	3.70959
3.84725	2.73448	6.44743
1.53606	0.910885	5.34245
4.62002	2.23251	3.40371
3.59103	1.71321	5.80361
6.48468	6.27739	5.92221
6.16456	0.678251	6.63463
4.04542	3.31945	3.42492
2.79042	4.18564	0.042862
3.9287	4.8187	6.68345
3.81329	3.79748	6.5113
4.67395	2.57247	5.67257
4.80016	3.12063	0.225396
0.754272	0.121899	5.25645
4.62344	5.93115	5.52027
0.559878	3.06674	3.41599
1.94277	4.82102	3.19038
2.11879	5.92669	0.710051
0.112621	3.57796	0.348848
6.0539	1.78636	6.22718
3.52859	5.32875	5.34684
3.80875	5.93861	6.26844
5.61358	8.81864	5.26596
3.4073	8.52339	1.32187
5.28007	6.907792	4.95407
1.45285	11.89976	0.961697
4.5679	11.62261	5.78293
5.29423	7.680753	0.709709
3.63248	12.25978	2.70637
5.19326	7.110286	1.78546
0.951866	9.60321	6.21283
2.46829	7.749321	0.069622
2.71306	9.14911	5.47963
2.09274	9.75171	6.6885
2.87547	13.18814	3.7658
3.01509	8.83743	6.58454
2.72484	10.43188	1.52043
5.58966	11.41918	5.83049
0.700154	13.39562	6.28049
2.07899	10.84699	4.09244
0.104433	9.36124	1.16688
1.89221	9.72776	1.3621
1.40263	9.22841	3.22471
4.2916	10.73896	4.29166
5.39999	9.9046	5.16515
0.493965	12.24883	5.60004
0.0924888	12.88049	1.24438
0.286537	7.124361	4.14426
4.92698	12.78627	1.43329
1.71147	8.38986	4.23697
1.86706	8.69843	6.38463
1.33265	10.59561	4.90511
3.41739	9.98657	4.47741
0.14731	12.01971	0.457805
0.537067	8.41203	0.0398329
3.47685	11.00429	5.10633
1.12324	6.974478	2.48029
2.23556	7.140048	2.80732
4.53597	6.8909094	0.907102
5.52758	12.26083	2.91307
3.72193	7.667434	2.12734
0.0506379	9.32016	0.111155
6.40449	13.11	0.262053
0.428136	11.3172	6.41163
1.80123	11.86935	2.06728
2.78078	11.80692	2.22578
3.34366	7.688513	0.559586
1.83636	8.82052	1.81797
4.03761	12.2327	1.69777
3.70639	7.94952	4.94478
2.13405	10.85612	5.81178
1.92148	11.81085	0.0160004
1.00583	12.24799	6.4773
2.95858	10.10637	6.10814
3.77871	10.05032	1.6574
1.99694	12.37425	3.95983
4.24266	12.58657	0.424725
0.820797	9.5381	5.12374
5.36584	11.90606	1.84712
0.4824	7.390059	0.403767
2.04364	9.76765	2.44957
2.16257	13.25502	1.9183
1.84367	9.86436	5.59732
4.39232	9.58662	4.34837
0.241296	13.03356	2.28348
6.3345	12.07307	2.0917
6.032	12.25547	6.43662
3.58808	13.41439	0.489043
4.50674	8.28953	4.29453
0.510673	13.03602	3.42597
5.59701	9.24486	1.369
3.9114	13.37984	1.79687
4.63467	11.72789	2.65885
3.89206	12.93779	3.43739
6.1334	10.13564	1.60849
1.28528	10.58859	6.45966
1.06007	7.84212	3.39221
3.19079	9.96066	0.573006
5.52218	9.73406	6.19267
6.36154	7.281826	4.9273
6.3257	7.243433	1.04878
4.46874	12.98891	4.3505
6.0809	11.22698	0.193358
1.01015	10.1216	2.41769
0.947239	11.08773	3.99111
2.49519	11.66796	1.17592
4.25464	7.738303	6.11304
3.09127	12.67105	1.56652
2.73315	8.86053	3.34751
4.89863	8.78996	0.69019
2.93509	11.83611	6.29397
0.69599	8.55099	5.72615
0.686322	11.0983	0.788696
4.28779	6.948041	5.24735
3.25435	12.33521	0.541516
4.32981	7.9632	1.23086
4.48517	11.09975	1.78547
5.64074	7.330875	2.98234
5.83487	13.06216	1.9749
1.67617	13.34304	6.5319
1.06951	9.02712	0.966559
2.50134	12.66459	2.71443
5.88974	9.90221	0.449988
4.21118	7.93627	3.31805
6.17218	8.51513	0.669329
3.14035	7.90562	3.2403
6.37225	9.20364	4.55011
1.08637	10.00426	0.684298
0.591779	11.75073	1.76215
1.63185	7.776865	1.7995
5.07841	10.15716	1.55254
4.57051	6.8216798	6.6001
5.62835	8.15249	1.77404
5.44111	11.055	1.08094
6.45606	11.20502	1.28097
0.402393	8.9512	3.09837
2.9846	12.03771	3.67238
2.7197	12.98737	6.50916
1.39849	9.93101	4.12602
1.66994	10.46488	3.12996
2.87449	9.44271	1.81509
4.30365	9.6011	2.52709
6.18348	13.1191	3.0024
5.635	12.32991	0.738179
0.112203	7.343204	2.99802
2.32497	7.033892	5.525
2.90416	6.984579	1.15741
2.69772	10.21378	3.68888
0.439415	10.2347	1.52403
6.26186	8.21327	2.8918
4.46666	7.130373	2.75632
0.695879	9.17707	1.97369
0.603717	8.80364	4.14457
6.36345	7.305406	2.09277
2.67472	11.9338	4.67366
3.48685	11.13829	1.33029
0.824991	7.17491	1.40692
4.34673	8.91805	1.70738
0.0438121	10.91553	2.27914
1.47903	8.00087	0.467351
0.92158	13.03158	0.575804
4.28803	10.78142	0.764259
1.87773	8.27399	2.88565
6.18721	8.21241	3.97249
1.94689	7.018493	0.778154
3.21412	11.05734	4.11822
6.24424	10.41296	3.29929
0.48387	11.97907	2.81609
0.896284	12.1577	3.87848
2.61168	9.05142	0.833351
4.58203	12.1667	3.60241
3.68459	8.89576	3.97513
6.67795	10.20581	4.29506
6.62712	12.25698	3.7357
5.02992	11.29307	0.176409
3.17197	9.88296	2.77609
2.62503	10.84223	2.72967
6.02638	11.75217	4.77119
4.0139	11.29467	3.36456
4.87871	10.72358	3.05025
5.69631	10.87625	2.20148
5.05279	13.17203	3.3471
0.615685	8.07004	2.3589
6.03208	9.27407	3.29944
5.45557	13.34098	0.67379
4.69928	7.99329	2.36369
2.70111	8.26158	2.21886
2.20057	12.05565	5.63843
2.34222	7.426131	3.76289
4.64919	12.77903	2.47359
4.05098	8.46368	0.135631
0.588596	10.86777	3.09557
0.626256	7.87548	4.81099
6.50754	8.34115	5.18929
3.38005	7.029466	6.0419
2.11106	9.42876	4.60799
1.60743	13.36422	3.45841
5.55162	11.61593	3.72141
4.95228	11.94126	4.76295
6.25488	11.44309	3.00012
4.02172	9.37531	0.801908
3.72697	7.173063	3.90194
1.7245	8.72371	5.31436
5.67228	12.70031	5.25458
6.58975	12.90915	4.68076
3.87639	11.88252	4.3897
5.92267	7.04519	3.9788
2.9521	7.099492	4.65722
2.03059	13.19911	4.57964
1.45548	12.57698	2.87386
5.61679	9.91576	2.59432
2.65874	8.24918	4.74652
3.74577	10.80335	2.45236
4.69106	11.79751	0.931877
2.45871	7.99725	1.08067
5.5375	7.85823	4.72409
1.25193	11.41787	5.75277
4.90414	7.282925	4.02401
1.44656	12.77757	5.6835
0.349446	8.26969	1.18502
6.69977	9.8786	2.5697
5.28549	8.14212	3.34422
5.34454	8.84814	4.21116
5.20769	8.92498	2.47472
1.30175	7.145838	4.35559
1.18153	7.67974	6.24276
5.52611	12.77038	4.19732
5.60651	10.6727	4.1071
3.26849	13.39549	2.74432
1.42462	10.78787	1.77962
6.50464	9.33842	5.64988
5.15054	10.94192	5.04263
3.57286	8.72169	2.50308
1.89936	10.80967	0.809531
6.42405	8.93031	2.10527
4.1255	10.13569	5.2362
5.02555	8.66145	6.36316
3.70582	9.12338	4.96243
0.51732	10.35803	5.71713
1.21025	12.81173	1.70628
6.5977	11.22035	3.97822
0.530503	11.38656	4.95309
3.49502	12.86131	4.6246
2.7689	12.83511	5.44801
4.66387	8.41142	5.44581
6.251	10.62447	5.21769
6.32266	10.4412	6.20065
1.0565	12.81377	4.61316
1.58425	11.90007	4.8487
2.6539	10.38492	5.01998
0.193008	7.632053	5.90572
2.51511	8.06949	5.76209
4.89367	10.58429	6.03681
5.3751	7.652737	5.80159
4.99182	12.37638	6.43929
5.46628	13.35504	6.07918
5.13688	9.90462	3.70959
3.84725	9.53448	6.44743
1.53606	7.710885	5.34245
4.62002	9.03251	3.40371
3.59103	8.51321	5.80361
6.48468	13.07739	5.92221
6.16456	7.478251	6.63463
4.04542	10.11945	3.42492
2.79042	10.98564	0.042862
3.9287	11.6187	6.68345
3.81329	10.59748	6.5113
4.67395	9.37247	5.67257
4.80016	9.92063	0.225396
0.754272	6.921899	5.25645
4.62344	12.73115	5.52027
0.559878	9.86674	3.41599
1.94277	11.62102	3.19038
2.11879	12.72669	0.710051
0.112621	10.37796	0.348848
6.0539	8.58636	6.22718
3.52859	12.12875	5.34684
3.80875	12.73861	6.26844
5.61358	2.01864	12.06596
3.4073	1.72339	8.12187
5.28007	0.107792	11.75407
1.45285	5.09976	7.761697
4.5679	4.82261	12.58293
5.29423	0.880753	7.509709
3.63248	5.45978	9.50637
5.19326	0.310286	8.58546
0.951866	2.80321	13.01283
2.46829	0.949321	6.869622
2.71306	2.34911	12.27963
2.09274	2.95171	13.4885
2.87547	6.38814	10.5658
3.01509	2.03743	13.38454
2.72484	3.63188	8.32043
5.58966	4.61918	12.63049
0.700154	6.59562	13.08049
2.07899	4.04699	10.89244
0.104433	2.56124	7.96688
1.89221	2.92776	8.1621
1.40263	2.42841	10.02471
4.2916	3.93896	11.09166
5.39999	3.1046	11.96515
0.493965	5.44883	12.40004
0.0924888	6.08049	8.04438
0.286537	0.324361	10.94426
4.92698	5.98627	8.23329
1.71147	1.58986	11.03697
1.86706	1.89843	13.18463
1.33265	3.79561	11.70511
3.41739	3.18657	11.27741
0.14731	5.21971	7.257805
0.537067	1.61203	6.8398329
3.47685	4.20429	11.90633
1.12324	0.174478	9.28029
2.23556	0.340048	9.60732
4.53597	0.0909094	7.707102
5.52758	5.46083	9.71307
3.72193	0.867434	8.92734
0.0506379	2.52016	6.911155
6.40449	6.31	7.062053
0.428136	4.5172	13.21163
1.80123	5.06935	8.86728
2.78078	5.00692	9.02578
3.34366	0.888513	7.359586
1.83636	2.02052	8.61797
4.03761	5.4327	8.49777
3.70639	1.14952	11.74478
2.13405	4.05612	12.61178
1.92148	5.01085	6.8160004
1.00583	5.44799	13.2773
2.95858	3.30637	12.90814
3.77871	3.25032	8.4574
1.99694	5.57425	10.75983
4.24266	5.78657	7.224725
0.820797	2.7381	11.92374
5.36584	5.10606	8.64712
0.4824	0.590059	7.203767
2.04364	2.96765	9.24957
2.16257	6.45502	8.7183
1.84367	3.06436	12.39732
4.39232	2.78662	11.14837
0.241296	6.23356	9.08348
6.3345	5.27307	8.8917
6.032	5.45547	13.23662
3.58808	6.61439	7.289043
4.50674	1.48953	11.09453
0.510673	6.23602	10.22597
5.59701	2.44486	8.169
3.9114	6.57984	8.59687
4.63467	4.92789	9.45885
3.89206	6.13779	10.23739
6.1334	3.33564	8.40849
1.28528	3.78859	13.25966
1.06007	1.04212	10.19221
3.19079	3.16066	7.373006
5.52218	2.93406	12.99267
6.36154	0.481826	11.7273
6.3257	0.443433	7.84878
4.46874	6.18891	11.1505
6.0809	4.42698	6.993358
1.01015	3.3216	9.21769
0.947239	4.28773	10.79111
2.49519	4.86796	7.97592
4.25464	0.938303	12.91304
3.09127	5.87105	8.36652
2.73315	2.06053	10.14751
4.89863	1.98996	7.49019
2.93509	5.03611	13.09397
0.69599	1.75099	12.52615
0.686322	4.2983	7.588696
4.28779	0.148041	12.04735
3.25435	5.53521	7.341516
4.32981	1.1632	8.03086
4.48517	4.29975	8.58547
5.64074	0.530875	9.78234
5.83487	6.26216	8.7749
1.67617	6.54304	13.3319
1.06951	2.22712	7.766559
2.50134	5.86459	9.51443
5.88974	3.10221	7.249988
4.21118	1.13627	10.11805
6.17218	1.71513	7.469329
3.14035	1.10562	10.0403
6.37225	2.40364	11.35011
1.08637	3.20426	7.484298
0.591779	4.95073	8.56215
1.63185	0.976865	8.5995
5.07841	3.35716	8.35254
4.57051	0.0216798	13.4001
5.62835	1.35249	8.57404
5.44111	4.255	7.88094
6.45606	4.40502	8.08097
0.402393	2.1512	9.89837
2.9846	5.23771	10.47238
2.7197	6.18737	13.30916
1.39849	3.13101	10.92602
1.66994	3.66488	9.92996
2.87449	2.64271	8.61509
4.30365	2.8011	9.32709
6.18348	6.3191	9.8024
5.635	5.52991	7.538179
0.112203	0.543204	9.79802
2.32497	0.233892	12.325
2.90416	0.184579	7.95741
2.69772	3.41378	10.48888
0.439415	3.4347	8.32403
6.26186	1.41327	9.6918
4.46666	0.330373	9.55632
0.695879	2.37707	8.77369
0.603717	2.00364	10.94457
6.36345	0.505406	8.89277
2.67472	5.1338	11.47366
3.48685	4.33829	8.13029
0.824991	0.37491	8.20692
4.34673	2.11805	8.50738
0.0438121	4.11553	9.07914
1.47903	1.20087	7.267351
0.92158	6.23158	7.375804
4.28803	3.98142	7.564259
1.87773	1.47399	9.68565
6.18721	1.41241	10.77249
1.94689	0.218493	7.578154
3.21412	4.25734	10.91822
6.24424	3.61296	10.09929
0.48387	5.17907	9.61609
0.896284	5.3577	10.67848
2.61168	2.25142	7.633351
4.58203	5.3667	10.40241
3.68459	2.09576	10.77513
6.67795	3.40581	11.09506
6.62712	5.45698	10.5357
5.02992	4.49307	6.976409
3.17197	3.08296	9.57609
2.62503	4.04223	9.52967
6.02638	4.95217	11.57119
4.0139	4.49467	10.16456
4.87871	3.92358	9.85025
5.69631	4.07625	9.00148
5.05279	6.37203	10.1471
0.615685	1.27004	9.1589
6.03208	2.47407	10.09944
5.45557	6.54098	7.47379
4.69928	1.19329	9.16369
2.70111	1.46158	9.01886
2.20057	5.25565	12.43843
2.34222	0.626131	10.56289
4.64919	5.97903	9.27359
4.05098	1.66368	6.935631
0.588596	4.06777	9.89557
0.626256	1.07548	11.61099
6.50754	1.54115	11.98929
3.38005	0.229466	12.8419
2.11106	2.62876	11.40799
1.60743	6.56422	10.25841
5.55162	4.81593	10.52141
4.95228	5.14126	11.56295
6.25488	4.64309	9.80012
4.02172	2.57531	7.601908
3.72697	0.373063	10.70194
1.7245	1.92371	12.11436
5.67228	5.90031	12.05458
6.58975	6.10915	11.48076
3.87639	5.08252	11.1897
5.92267	0.24519	10.7788
2.9521	0.299492	11.45722
2.03059	6.39911	11.37964
1.45548	5.77698	9.67386
5.61679	3.11576	9.39432
2.65874	1.44918	11.54652
3.74577	4.00335	9.25236
4.69106	4.99751	7.731877
2.45871	1.19725	7.88067
5.5375	1.05823	11.52409
1.25193	4.61787	12.55277
4.90414	0.482925	10.82401
1.44656	5.97757	12.4835
0.349446	1.46969	7.98502
6.69977	3.0786	9.3697
5.28549	1.34212	10.14422
5.34454	2.04814	11.01116
5.20769	2.12498	9.27472
1.30175	0.345838	11.15559
1.18153	0.87974	13.04276
5.52611	5.97038	10.99732
5.60651	3.8727	10.9071
3.26849	6.59549	9.54432
1.42462	3.98787	8.57962
6.50464	2.53842	12.44988
5.15054	4.14192	11.84263
3.57286	1.92169	9.30308
1.89936	4.00967	7.609531
6.42405	2.13031	8.90527
4.1255	3.33569	12.0362
5.02555	1.86145	13.16316
3.70582	2.32338	11.76243
0.51732	3.55803	12.51713
1.21025	6.01173	8.50628
6.5977	4.42035	10.77822
0.530503	4.58656	11.75309
3.49502	6.06131	11.4246
2.7689	6.03511	12.24801
4.66387	1.61142	12.24581
6.251	3.82447	12.01769
6.32266	3.6412	13.00065
1.0565	6.01377	11.41316
1.58425	5.10007	11.6487
2.6539	3.58492	11.81998
0.193008	0.832053	12.70572
2.51511	1.26949	12.56209
4.89367	3.78429	12.83681
5.3751	0.852737	12.60159
4.99182	5.57638	13.23929
5.46628	6.55504	12.87918
5.13688	3.10462	10.50959
3.84725	2.73448	13.24743
1.53606	0.910885	12.14245
4.62002	2.23251	10.20371
3.59103	1.71321	12.60361
6.48468	6.27739	12.72221
6.16456	0.678251	13.43463
4.04542	3.31945	10.22492
2.79042	4.18564	6.842862
3.9287	4.8187	13.48345
3.81329	3.79748	13.3113
4.67395	2.57247	12.47257
4.80016	3.12063	7.025396
0.754272	0.121899	12.05645
4.62344	5.93115	12.32027
0.559878	3.06674	10.21599
1.94277	4.82102	9.99038
2.11879	5.92669	7.510051
0.112621	3.57796	7.148848
6.0539	1.78636	13.02718
3.52859	5.32875	12.14684
3.80875	5.93861	13.06844
5.61358	8.81864	12.06596
3.4073	8.52339	8.12187
5.28007	6.907792	11.75407
1.45285	11.89976	7.761697
4.5679	11.62261	12.58293
5.29423	7.680753	7.509709
3.63248	12.25978	9.50637
5.19326	7.110286	8.58546
0.951866	9.60321	13.01283
2.46829	7.749321	6.869622
2.71306	9.14911	12.27963
2.09274	9.75171	13.4885
2.87547	13.18814	10.5658
3.01509	8.83743	13.38454
2.72484	10.43188	8.32043
5.58966	11.41918	12.63049
0.700154	13.39562	13.08049
2.07899	10.84699	10.89244
0.104433	9.36124	7.96688
1.89221	9.72776	8.1621
1.40263	9.22841	10.02471
4.2916	10.73896	11.09166
5.39999	9.9046	11.96515
0.493965	12.24883	12.40004
0.0924888	12.88049	8.04438
0.286537	7.124361	10.94426
4.92698	12.78627	8.23329
1.71147	8.38986	11.03697
1.86706	8.69843	13.18463
1.33265	10.59561	11.70511
3.41739	9.98657	11.27741
0.14731	12.01971	7.257805
0.537067	8.41203	6.8398329
3.47685	11.00429	11.90633
1.12324	6.974478	9.28029
2.23556	7.140048	9.60732
4.53597	6.8909094	7.707102
5.52758	12.26083	9.71307
3.72193	7.667434	8.92734
0.0506379	9.32016	6.911155
6.40449	13.11	7.062053
0.428136	11.3172	13.21163
1.80123	11.86935	8.86728
2.78078	11.80692	9.02578
3.34366	7.688513	7.359586
1.83636	8.82052	8.61797
4.03761	12.2327	8.49777
3.70639	7.94952	11.74478
2.13405	10.85612	12.61178
1.92148	11.81085	6.8160004
1.00583	12.24799	13.2773
2.95858	10.10637	12.90814
3.77871	10.05032	8.4574
1.99694	12.37425	10.75983
4.24266	12.58657	7.224725
0.820797	9.5381	11.92374
5.36584	11.90606	8.64712
0.4824	7.390059	7.203767
2.04364	9.76765	9.24957
2.16257	13.25502	8.7183
1.84367	9.86436	12.39732
4.39232	9.58662	11.14837
0.241296	13.03356	9.08348
6.3345	12.07307	8.8917
6.032	12.25547	13.23662
3.58808	13.41439	7.289043
4.50674	8.28953	11.09453
0.510673	13.03602	10.22597
5.59701	9.24486	8.169
3.9114	13.37984	8.59687
4.63467	11.72789	9.45885
3.89206	12.93779	10.23739
6.1334	10.13564	8.40849
1.28528	10.58859	13.25966
1.06007	7.84212	10.19221
3.19079	9.96066	7.373006
5.52218	9.73406	12.99267
6.36154	7.281826	11.7273
6.3257	7.243433	7.84878
4.46874	12.98891	11.1505
6.0809	11.22698	6.993358
1.01015	10.1216	9.21769
0.947239	11.08773	10.79111
2.49519	11.66796	7.97592
4.25464	7.738303	12.91304
3.09127	12.67105	8.36652
2.73315	8.86053	10.14751
4.89863	8.78996	7.49019
2.93509	11.83611	13.09397
0.69599	8.55099	12.52615
0.686322	11.0983	7.588696
4.28779	6.948041	12.04735
3.25435	12.33521	7.341516
4.32981	7.9632	8.03086
4.48517	11.09975	8.58547
5.64074	7.330875	9.78234
5.83487	13.06216	8.7749
1.67617	13.34304	13.3319
1.06951	9.02712	7.766559
2.50134	12.66459	9.51443
5.88974	9.90221	7.249988
4.21118	7.93627	10.11805
6.17218	8.51513	7.469329
3.14035	7.90562	10.0403
6.37225	9.20364	11.35011
1.08637	10.00426	7.484298
0.591779	11.75073	8.56215
1.63185	7.776865	8.5995
5.07841	10.15716	8.35254
4.57051	6.8216798	13.4001
5.62835	8.15249	8.57404
5.44111	11.055	7.88094
6.45606	11.20502	8.08097
0.402393	8.9512	9.89837
2.9846	12.03771	10.47238
2.7197	12.98737	13.30916
1.39849	9.93101	10.92602
1.66994	10.46488	9.92996
2.87449	9.44271	8.61509
4.30365	9.6011	9.32709
6.18348	13.1191	9.8024
5.635	12.32991	7.538179
0.112203	7.343204	9.79802
2.32497	7.033892	12.325
2.90416	6.984579	7.95741
2.69772	10.21378	10.48888
0.439415	10.2347	8.32403
6.26186	8.21327	9.6918
4.46666	7.130373	9.55632
0.695879	9.17707	8.77369
0.603717	8.80364	10.94457
6.36345	7.305406	8.89277
2.67472	11.9338	11.47366
3.48685	11.13829	8.13029
0.824991	7.17491	8.20692
4.34673	8.91805	8.50738
0.0438121	10.91553	9.07914
1.47903	8.00087	7.267351
0.92158	13.03158	7.375804
4.28803	10.78142	7.564259
1.87773	8.27399	9.68565
6.18721	8.21241	10.77249
1.94689	7.018493	7.578154
3.21412	11.05734	10.91822
6.24424	10.41296	10.09929
0.48387	11.97907	9.61609
0.896284	12.1577	10.67848
2.61168	9.05142	7.633351
4.58203	12.1667	10.40241
3.68459	8.89576	10.77513
6.67795	10.20581	11.09506
6.62712	12.25698	10.5357
5.02992	11.29307	6.976409
3.17197	9.88296	9.57609
2.62503	10.84223	9.52967
6.02638	11.75217	11.57119
4.0139	11.29467	10.16456
4.87871	10.72358	9.85025
5.69631	10.87625	9.00148
5.05279	13.17203	10.1471
0.615685	8.07004	9.1589
6.03208	9.27407	10.09944
5.45557	13.34098	7.47379
4.69928	7.99329	9.16369
2.70111	8.26158	9.01886
